epoch,accuracy,loss,val_accuracy,val_loss
211,0.9977057,0.007314519455601359,0.9969263076782227,0.01229160843969318
212,0.99770796,0.007304622751089733,0.9969546794891357,0.012277899386047602
213,0.9977093,0.0072977031320817475,0.9969139099121094,0.01227286611555455
214,0.99770933,0.007296018174214067,0.996957540512085,0.012236223525574734
215,0.99770874,0.007296038281332676,0.9969722032546997,0.012443665558087466
216,0.9977112,0.007293524884325189,0.9969667792320251,0.01227446413705536
217,0.99771065,0.007292667777436121,0.996951699256897,0.012225014701315384
218,0.99771345,0.007282188140871145,0.9969586730003357,0.012280242819367645
219,0.99771184,0.007283844820980315,0.996926486492157,0.0122526762488965
220,0.99771404,0.007276093358397307,0.9969468712806702,0.012297614573341092
221,0.9977153,0.007270715975212873,0.9969305396080017,0.012448944990097707
222,0.9977132,0.0072791701853574566,0.9969154000282288,0.012253751533811046
223,0.9977164,0.007265846168211901,0.9969432353973389,0.012300603761557314
224,0.99771684,0.007263362421746992,0.9969733357429504,0.012336844418949347
225,0.9977177,0.007262380856152934,0.9969306588172913,0.01241906600864578
226,0.99772,0.007247523316125391,0.9969406127929688,0.012329602641955166
227,0.99771893,0.007254373783716378,0.9969403743743896,0.01224160389592695
228,0.99772054,0.007248753700067301,0.9969283938407898,0.012328443890372942
229,0.99772,0.007251469751707837,0.9969221949577332,0.012352574088822302
230,0.9977195,0.0072481307028086665,0.9968820810317993,0.012484430633227149
231,0.9977229,0.0072335833830471305,0.9969574809074402,0.012258855180822188
232,0.997722,0.007239440924395735,0.9969416260719299,0.012291802449588317
233,0.99772185,0.00723788745342565,0.9969476461410522,0.012334030944561664
234,0.9977246,0.007229483947528246,0.9969341158866882,0.012272691404044706
235,0.99772495,0.0072270116280301775,0.9969459176063538,0.01228499471601207
236,0.9977238,0.007234333626489795,0.9969674348831177,0.012465201418042339
237,0.9977263,0.007224262812940844,0.9969529509544373,0.012273826513395458
238,0.9977266,0.007221012113099177,0.9969760775566101,0.012303869354591475
239,0.9977279,0.007213221504141007,0.996918797492981,0.012440739911224739
240,0.9977263,0.007220225176304471,0.9969642758369446,0.012362224233549038
241,0.99773,0.00720636654143844,0.9969192743301392,0.012320826158044735
242,0.99772817,0.007214446054177816,0.9969464540481567,0.012412321579187835
243,0.9977271,0.0072148024501199745,0.9969300627708435,0.012338810433403543
244,0.99773085,0.007199332368045012,0.9969347715377808,0.012350769392904616
245,0.9977315,0.007199588679276916,0.9969493746757507,0.012280965592320725
246,0.99773264,0.0071884049640001,0.9969375133514404,0.012314255901084318
247,0.99773264,0.007193891510442579,0.9969439506530762,0.012319847155382603
248,0.9977341,0.007185049095205563,0.9969382286071777,0.012303327216003959
249,0.99773395,0.007189474956931527,0.9969356656074524,0.012399015299966103
250,0.99773544,0.007177177999998262,0.996951699256897,0.01236461869441496
251,0.99773467,0.007181897181713682,0.996954083442688,0.012340042271915949
252,0.9977359,0.007177498061151727,0.9969491362571716,0.012387171263472822
253,0.99773693,0.007174541322617125,0.9968959093093872,0.012426209090914948
254,0.99773586,0.007177236112037665,0.9969560503959656,0.012333336487373378
255,0.99773693,0.007173482856014859,0.9969321489334106,0.01231575235696539
256,0.9977384,0.007170923984571028,0.9969079494476318,0.012367421021539524
257,0.99773884,0.00716559954095112,0.9969584345817566,0.012393318398904993
258,0.9977409,0.007155294659474816,0.9969584941864014,0.012354840828888335
259,0.99774146,0.0071540602497772365,0.9969569444656372,0.01245041294251908
260,0.99773955,0.007162114538804331,0.9969380497932434,0.012397256662214733
261,0.99774194,0.007150670730061906,0.9969549775123596,0.012354771134421428
262,0.9977418,0.0071526771097903145,0.9969263672828674,0.012392018703800682
263,0.9977405,0.007155758069765713,0.9969679117202759,0.012434703060852318
264,0.9977421,0.007148821558101341,0.9969357848167419,0.01233842395878191
265,0.9977445,0.007137437406559732,0.9969725608825684,0.012338336542846001
266,0.9977459,0.007137225371828228,0.9969553351402283,0.012371579978121735
267,0.99774545,0.007141914991348787,0.99693363904953,0.012389150593101163
268,0.99774456,0.007135928930325128,0.9969143271446228,0.012506252972122702
269,0.99774754,0.007127733138988138,0.9968994855880737,0.012460964030807195
270,0.9977452,0.0071371957426451995,0.996912956237793,0.012448762868127922
271,0.99774694,0.007128786709473471,0.9969416260719299,0.01246145767852103
272,0.99774694,0.007127947559246582,0.9969752430915833,0.01233016407404372
273,0.9977471,0.0071257378699897695,0.9969382286071777,0.012464078136959267
274,0.9977487,0.00712018115772484,0.9969432950019836,0.012440310485520084
275,0.9977469,0.007125066505241845,0.9969285130500793,0.012380759736394298
276,0.9977497,0.007118059635957806,0.9969313740730286,0.012442728078212938
277,0.99775046,0.007114319466227164,0.9969392418861389,0.012362808750366357
278,0.99775034,0.007114359327835524,0.9969332218170166,0.012458964612242166
279,0.99774903,0.0071138606339229025,0.9969338178634644,0.012473647530663547
280,0.997751,0.007110818161409403,0.9969242215156555,0.012398134733861272
281,0.99775136,0.007105735967648447,0.996905505657196,0.012372166558885244
282,0.9977519,0.007105249911615982,0.9969611763954163,0.012579952658484281
283,0.9977528,0.007099230021382787,0.9969379901885986,0.012390906664525933
284,0.997754,0.007095914936536628,0.9969205260276794,0.012485713872233118
285,0.99775356,0.007098549852459155,0.9969362020492554,0.012321826933315684
286,0.9977551,0.007092598737022133,0.9969349503517151,0.012371092871470628
287,0.9977537,0.007096525117857277,0.9969044327735901,0.012444805390162959
288,0.99775475,0.0070902791004616855,0.9969453811645508,0.012325428201590032
289,0.99775547,0.007088633863298608,0.9969614148139954,0.012469118950833741
290,0.99775696,0.007085550050149122,0.9969621300697327,0.01248042299746239
291,0.9977556,0.0070881646425403864,0.9969006776809692,0.012636289900260531
292,0.99775654,0.007082823312498772,0.9968990683555603,0.012427692738188788
293,0.9977589,0.007075954540789225,0.9969541430473328,0.012358466801021649
294,0.99775755,0.007082510761709553,0.996949315071106,0.012524244574909131
295,0.99775875,0.007075722633732524,0.9968940615653992,0.012573420429627733
296,0.9977586,0.007078261184300605,0.9969416856765747,0.012393007399264872
297,0.99775946,0.007073331148632711,0.9969667792320251,0.012554374121382099
298,0.99775976,0.0070711526904328305,0.9969374537467957,0.01242674575739361
299,0.99776006,0.007072442533589842,0.9969052076339722,0.012476379506737915
300,0.9977641,0.007053715936772338,0.9969511032104492,0.012365746475989217
301,0.9977624,0.007063317827904028,0.9969360828399658,0.012456943420719443
302,0.99776405,0.007051993597498001,0.9969514012336731,0.01244298828091374
303,0.9977617,0.0070620804539165164,0.9969364404678345,0.01260509164203227
304,0.99776226,0.007061686445884558,0.9969467520713806,0.01245679193418623
305,0.99776465,0.007051190791204003,0.9969075918197632,0.012464630531782424
306,0.9977628,0.007054969297863671,0.9969481229782104,0.012540910208095748
307,0.99776566,0.007045609819777897,0.9969318509101868,0.012353630742052228
308,0.9977654,0.007046342880559211,0.9969370365142822,0.01244929002077755
309,0.9977654,0.0070451620791070835,0.9969295859336853,0.012450467732684914
310,0.99776495,0.007049419479260815,0.9969657063484192,0.012430303166811443
311,0.99776626,0.007041981031927559,0.9969460964202881,0.012456204876510207
312,0.99776614,0.0070423864858844025,0.9969359040260315,0.01241369105318687
313,0.9977651,0.007044769047541398,0.9969370365142822,0.012400887706645823
314,0.9977669,0.007038871133179071,0.996943473815918,0.012467664866902718
315,0.997767,0.007034943289018456,0.9969531297683716,0.012483736557010676
316,0.9977667,0.007040530597395935,0.996920645236969,0.012387799938481651
317,0.9977675,0.0070393374048415055,0.9969175457954407,0.012428198153466003
318,0.99776757,0.00703436229361821,0.9969296455383301,0.012449626745434596
319,0.9977693,0.0070273537855371085,0.9969488382339478,0.012467455956893013
320,0.99777067,0.0070284825013679835,0.9969329833984375,0.012424755790557815
321,0.9977711,0.007021000179070782,0.9969054460525513,0.012518215090340611
322,0.9977722,0.007016661687626907,0.9969490766525269,0.012430825447766584
323,0.9977715,0.007019410483365642,0.9969508051872253,0.01243633207573574
324,0.9977729,0.007011693422497391,0.996955931186676,0.01242529049810175
325,0.9977718,0.0070187372540790735,0.9969325065612793,0.012392225400545576
326,0.9977715,0.0070194170588281455,0.9969466924667358,0.0123390070361398
327,0.99777216,0.007013807666199719,0.9969040751457214,0.012904133123669604
328,0.99777323,0.00700809769101033,0.9969437718391418,0.012459065252295771
329,0.99777406,0.007007775618064327,0.996949315071106,0.01241031042899358
330,0.9977743,0.007007676000423935,0.996956467628479,0.01238551968438256
331,0.99777406,0.007007086591346744,0.9969615936279297,0.012586659594315293
332,0.9977752,0.007002972122491459,0.9969390034675598,0.012410259649149151
333,0.99777585,0.006999095499571507,0.9969354867935181,0.01271333090861899
334,0.9977747,0.007002829048695948,0.9969218969345093,0.012436310558852508
335,0.9977761,0.006999889574035171,0.9969462156295776,0.012382051546219405
336,0.9977773,0.006998042672560162,0.9969285130500793,0.012422000824997635
337,0.9977763,0.006996323864285036,0.9968968629837036,0.012497789472255017
338,0.99777675,0.006997817587143442,0.9969384670257568,0.012476881825398094
339,0.99777925,0.006983963102357209,0.9969525933265686,0.012509799098913803
340,0.9977784,0.006991664723087766,0.99695885181427,0.012491266393699456
341,0.99777716,0.006990643472211321,0.9969474673271179,0.012399421953534249
342,0.9977784,0.006990059629733119,0.9969230890274048,0.012429300130130893
343,0.9977784,0.0069865836347585844,0.9969373345375061,0.012584297957380605
344,0.9977808,0.006978236932379896,0.9969601035118103,0.012474348549149326
345,0.9977797,0.0069840826262440705,0.9969452023506165,0.012541746946045089
346,0.99778,0.0069803255410196404,0.9969432950019836,0.012491235684301327
347,0.9977811,0.006974340448080075,0.9969571232795715,0.012425841070749292
348,0.99777955,0.006981586897417831,0.9968793392181396,0.01252297560246021
349,0.9977805,0.006977547803159564,0.9969322681427002,0.01245136250289812
350,0.997783,0.006967154755463507,0.9969611763954163,0.012462657027673602
351,0.99778265,0.006972112892656302,0.9969566464424133,0.012523862100491522
352,0.9977824,0.006967224915351467,0.9969245791435242,0.012503048478315041
353,0.9977834,0.006966085735996471,0.9969230890274048,0.01246945974686537
354,0.99778587,0.006954697467926877,0.9969483613967896,0.012505417175787757
355,0.99778265,0.006971083854318743,0.9969426393508911,0.012501143952083288
356,0.99778384,0.006964880924978173,0.9969632029533386,0.01258878617094438
357,0.99778575,0.006959969917436773,0.9969490766525269,0.012546474115455904
358,0.9977838,0.006963097250750757,0.9969506859779358,0.012523163646587966
359,0.9977839,0.006962489560669502,0.9969531893730164,0.012457295307496398
360,0.9977856,0.006956917609046651,0.9969236850738525,0.012675713807048591
361,0.9977858,0.006954016564604178,0.9969549775123596,0.012590872488412144
362,0.9977872,0.0069506915463894816,0.9969357252120972,0.012464790231537608
363,0.99778646,0.006952023193118982,0.9969331622123718,0.012454979772337435
364,0.99778867,0.006942470431238964,0.9969397187232971,0.012438930962866199
365,0.99778646,0.0069507415995744785,0.9969059824943542,0.01245940595273557
366,0.9977869,0.006953901257554368,0.9969608783721924,0.012432269798077142
367,0.9977889,0.006942649244411274,0.9969571828842163,0.012527564807743878
368,0.99778694,0.006950783846617413,0.9969614744186401,0.012487569417072538
369,0.99778837,0.00694848913184912,0.9969234466552734,0.01248268887720197
370,0.9977887,0.0069407170554066045,0.9969362020492554,0.012538669678681039
371,0.997789,0.0069446472250795956,0.9969624876976013,0.012545647709448143
372,0.99778926,0.006937229445847557,0.9969521164894104,0.012521600230026722
373,0.99779105,0.006934257140541993,0.9969452619552612,0.012476180117534751
374,0.99779016,0.006933511880871238,0.9969137907028198,0.01250679385406144
375,0.9977913,0.006928069223755559,0.9969395995140076,0.012440860516364307
376,0.99779075,0.006933824458331029,0.9969523549079895,0.01252988201087558
377,0.9977902,0.006936745411536935,0.9969468712806702,0.012509083121702408
378,0.99779356,0.00692007089799711,0.9969462156295776,0.012516444918423427
379,0.9977932,0.006925672725696299,0.9969528913497925,0.012552241273022006
380,0.99779165,0.00692655734359375,0.9969313144683838,0.01249960881744594
381,0.9977917,0.006924264549591674,0.9969549775123596,0.012498502285167572
382,0.9977954,0.006915868828153502,0.9969213008880615,0.01249832038508247
383,0.9977931,0.00692190093406359,0.9969522356987,0.012451352960810185
384,0.9977923,0.0069279194421376054,0.9969294667243958,0.012441570087527712
385,0.99779254,0.006925546209847248,0.9969437718391418,0.01245386488972911
386,0.9977958,0.006913408779913341,0.996940553188324,0.012405739898306196
387,0.99779505,0.006911369023520766,0.996942937374115,0.012483910639847256
388,0.997795,0.0069114784585415645,0.9969637989997864,0.01253569132513568
389,0.9977959,0.006911107581263059,0.9969295859336853,0.01255430116144252
390,0.9977948,0.006916008476870081,0.9969224333763123,0.01250985498489691
391,0.9977964,0.006908767417366603,0.9969332218170166,0.0125231454813496
392,0.99779576,0.006914283131025447,0.9969423413276672,0.012478274678925512
393,0.99779904,0.006897961976007366,0.9969439506530762,0.012592675997804984
394,0.99779624,0.006909060428762513,0.9969348907470703,0.012501235633368437
395,0.9977969,0.006906654503475237,0.9969292879104614,0.012529713751465266
396,0.9977981,0.006900060290403662,0.996961236000061,0.012473987216574018
397,0.99780077,0.0068885818099848565,0.9969379305839539,0.01245949085048967
398,0.9977998,0.006897829204396324,0.9969524145126343,0.012486306527961974
